julian_day;month;year;SBT;SST;tdiff
216;8;2011;6.937065112;19.15676373;12.21969862
216;8;2012;8.937609329;19.66491066;10.72730133
216;8;2013;8.163168124;22.36066181;14.19749369
216;8;2014;8.721321672;22.61876241;13.89744074
216;8;2015;7.39537415;18.27326274;10.87788859
216;8;2016;9.259271137;21.06863005;11.80935891
216;8;2017;6.632293489;17.34889808;10.71660459
216;8;2018;8.558862974;25.26567174;16.70680877
217;8;1979;6.539611273;17.39372932;10.85411805
217;8;1980;6.777084548;19.55360026;12.77651572
217;8;1981;7.337619048;19.54549636;12.20787731
217;8;1982;6.962682216;21.69852416;14.73584194
217;8;1983;7.874975705;18.76578756;10.89081185
217;8;1984;7.514606414;18.96656188;11.45195547
217;8;1985;8.352050534;17.37972866;9.027678122
217;8;1986;6.983197279;19.60363336;12.62043608
217;8;1987;7.998182702;15.65577432;7.65759162
217;8;1988;8.538688047;18.20327267;9.66458462
217;8;1989;7.608649174;16.42143614;8.812786961
217;8;1990;9.199193392;21.34389146;12.14469807
217;8;1991;8.209241983;20.92471211;12.71547013
217;8;1992;9.873197279;20.61024487;10.73704759
217;8;1993;8.177949466;18.56152548;10.38357601
217;8;1994;8.678036929;23.71038385;15.03234692
217;8;1995;8.645646259;21.92025811;13.27461185
217;8;1996;7.53313897;18.77074454;11.23760557
217;8;1997;9.03627794;22.27382528;13.23754734
217;8;1998;7.323663751;18.38853408;11.06487033
217;8;1999;7.985821186;21.44349437;13.45767319
217;8;2000;7.261895044;19.82216744;12.5602724
217;8;2001;8.794781341;20.89714428;12.10236293
217;8;2002;9.930864917;20.56734613;10.63648121
217;8;2003;7.583012634;24.13486764;16.551855
217;8;2004;8.651059281;22.02323627;13.37217699
217;8;2005;7.63649174;19.28723031;11.65073857
217;8;2006;7.882954325;23.27699206;15.39403773
217;8;2007;9.629854227;18.9019722;9.272117976
217;8;2008;9.358931001;20.14732958;10.78839858
217;8;2009;9.435607386;20.75056585;11.31495846
217;8;2010;8.00627794;21.03420251;13.02792458
217;8;2011;6.933488824;19.43643944;12.50295062
217;8;2012;8.943343052;20.06864328;11.12530023
217;8;2013;8.154596696;22.43137657;14.27677988
217;8;2014;8.857434402;22.70113501;13.84370061
217;8;2015;7.623362488;18.62353739;11.0001749
217;8;2016;9.178979592;20.55856717;11.37958758
217;8;2017;6.539611273;17.39372932;10.85411805
217;8;2018;8.780826045;24.44446062;15.66363458
218;8;1979;6.48537415;17.69747187;11.21209772
218;8;1980;6.825276968;19.65250827;12.8272313
218;8;1981;7.315966958;19.85255129;12.53658433
218;8;1982;6.960087464;21.61017869;14.65009123
218;8;1983;7.828824101;18.95800132;11.12917722
218;8;1984;7.404606414;19.40167108;11.99706466
218;8;1985;8.329067055;17.00912641;8.680059351
218;8;1986;7.073527697;19.48573792;12.41221023
218;8;1987;7.870884354;15.57847121;7.707586857
218;8;1988;8.634771623;17.73864328;9.10387166
218;8;1989;7.624829932;16.46559232;8.840762391
218;8;1990;9.292186589;20.7616049;11.46941831
218;8;1991;8.247667638;21.0186499;12.77098226
218;8;1992;9.977560739;20.3414593;10.36389856
218;8;1993;8.117580175;18.49536069;10.37778051
218;8;1994;8.731068999;23.8418597;15.1107907
218;8;1995;8.69447036;22.2744143;13.57994394
218;8;1996;7.48324587;19.13107545;11.64782958
218;8;1997;9.01617104;22.25484447;13.23867343
218;8;1998;7.606200194;18.0782131;10.47201291
218;8;1999;7.981370262;21.76743547;13.78606521
218;8;2000;7.335587949;19.92927862;12.59369067
218;8;2001;8.984062196;20.41313369;11.42907149
218;8;2002;9.910437318;20.17113832;10.260701
218;8;2003;7.635247813;24.19319987;16.55795205
218;8;2004;8.683974733;22.0718597;13.38788496
218;8;2005;7.735218659;19.02322634;11.28800768
218;8;2006;7.888620019;22.56359034;14.67497032
218;8;2007;9.579290573;19.08886168;9.509571108
218;8;2008;9.431885326;19.62530774;10.19342242
218;8;2009;9.365860058;21.09492389;11.72906383
218;8;2010;7.958182702;21.19372932;13.23554662
218;8;2011;6.944975705;19.71736267;12.77238697
218;8;2012;8.923411079;20.26776307;11.34435199
218;8;2013;8.138688047;22.29419259;14.15550454
218;8;2014;8.991846453;22.8439775;13.85213105
218;8;2015;7.654071914;18.97204831;11.3179764
218;8;2016;9.191661808;20.490182;11.29852019
218;8;2017;6.48537415;17.69747187;11.21209772
218;8;2018;9.039659864;23.78705162;14.74739176
219;8;1979;6.430048591;17.69307412;11.26302553
219;8;1980;7.063080661;19.20887823;12.14579757
219;8;1981;7.289125364;19.99293845;12.70381309
219;8;1982;6.974159378;22.03090668;15.05674731
219;8;1983;7.791214772;19.45;11.65878523
219;8;1984;7.308522838;19.43208471;12.12356187
219;8;1985;8.551554908;16.93227664;8.38072173
219;8;1986;6.987774538;19.49144937;12.50367483
219;8;1987;7.818241011;15.32797154;7.509730531
219;8;1988;8.652730807;17.75150232;9.09877151
219;8;1989;7.665170068;16.7574454;9.092275332
219;8;1990;9.298872692;20.32576439;11.0268917
219;8;1991;8.337949466;21.16085374;12.82290427
219;8;1992;9.995908649;20.51473527;10.51882663
219;8;1993;8.082215743;18.16363997;10.08142423
219;8;1994;8.807201166;23.58126406;14.7740629
219;8;1995;8.80707483;22.01977498;13.21270015
219;8;1996;7.398134111;19.15776638;11.75963227
219;8;1997;9.054820214;22.24260754;13.18778733
219;8;1998;7.761603499;18.05349768;10.29189419
219;8;1999;7.97462585;22.18492058;14.21029473
219;8;2000;7.465034014;19.84107214;12.37603812
219;8;2001;9.002730807;20.43759762;11.43486681
219;8;2002;9.949261419;19.74244871;9.793187291
219;8;2003;7.578892128;24.38970218;16.81081006
219;8;2004;8.710612245;21.64148577;12.93087353
219;8;2005;7.770884354;18.75754467;10.98666032
219;8;2006;7.906122449;22.32429848;14.41817603
219;8;2007;9.51090379;19.25020185;9.739298063
219;8;2008;9.308892128;19.59901059;10.29011846
219;8;2009;9.310680272;20.95463931;11.64395904
219;8;2010;7.925568513;21.29024487;13.36467636
219;8;2011;6.950495627;19.79124421;12.84074858
219;8;2012;8.863100097;20.29038054;11.42728045
219;8;2013;8.147434402;22.44155526;14.29412086
219;8;2014;9.08180758;22.93891794;13.85711035
219;8;2015;7.646248785;19.40085705;11.75460826
219;8;2016;9.269076774;20.26607545;10.99699867
219;8;2017;6.430048591;17.69307412;11.26302553
219;8;2018;8.938921283;23.8919358;14.95301452
220;8;1979;6.404450923;17.64878226;11.24433134
220;8;1980;7.523683188;18.85845136;11.33476817
220;8;1981;7.239737609;20.32388484;13.08414724
220;8;1982;7.009086492;22.63166115;15.62257466
220;8;1983;7.736851312;19.86503309;12.12818178
220;8;1984;7.268853256;19.43942753;12.17057428
220;8;1985;8.654344023;17.07225347;8.417909451
220;8;1986;6.892108844;19.60175381;12.70964496
220;8;1987;7.782332362;15.27404699;7.491714627
220;8;1988;8.567133139;17.97417604;9.407042903
220;8;1989;7.759135083;17.17334878;9.414213693
220;8;1990;9.266151603;19.86231304;10.59616143
220;8;1991;8.37271137;21.32500662;12.95229525
220;8;1992;10.11686103;20.59221377;10.47535274
220;8;1993;8.032954325;18.33290205;10.29994773
220;8;1994;8.730369291;23.6275546;14.89718531
220;8;1995;8.752274052;21.7458405;12.99356645
220;8;1996;7.332167153;18.96713766;11.6349705
220;8;1997;9.123177843;22.20875248;13.08557464
220;8;1998;7.910116618;18.08576109;10.17564447
220;8;1999;7.912536443;22.11555261;14.20301617
220;8;2000;7.773731778;19.36163137;11.58789959
220;8;2001;8.855228377;20.31254467;11.4573163
220;8;2002;9.972876579;19.51883521;9.545958629
220;8;2003;7.617463557;24.63858041;17.02111685
220;8;2004;8.74649174;21.10045334;12.3539616
220;8;2005;7.730660836;18.78608868;11.05542785
220;8;2006;7.957580175;22.15480146;14.19722128
220;8;2007;9.521496599;19.56393779;10.04244119
220;8;2008;9.233158406;19.76858041;10.535422
220;8;2009;9.266287658;20.79864659;11.53235893
220;8;2010;7.904188533;21.21882528;13.31463675
220;8;2011;6.936899903;19.50301456;12.56611466
220;8;2012;8.832108844;19.65677697;10.82466813
220;8;2013;8.13606414;22.25692257;14.12085843
220;8;2014;9.134130224;23.09683653;13.96270631
220;8;2015;7.722750243;19.91517207;12.19242183
220;8;2016;9.404752187;19.92122435;10.51647217
220;8;2017;6.404450923;17.64878226;11.24433134
220;8;2018;8.719659864;23.97522833;15.25556846
221;8;1979;6.348717201;17.65860026;11.30988306
221;8;1980;7.7803207;18.80966578;11.02934508
221;8;1981;7.164353741;20.16683322;13.00247948
221;8;1982;7.079552964;22.49874255;15.41918959
221;8;1983;7.704557823;20.2870086;12.58245078
221;8;1984;7.23313897;19.74930841;12.51616944
221;8;1985;8.499028183;17.36129054;8.862262353
221;8;1986;6.950068027;19.47697882;12.52691079
221;8;1987;7.739990282;15.47168762;7.731697342
221;8;1988;8.439387755;18.43117803;9.991790273
221;8;1989;7.871788144;17.35606221;9.484274067
221;8;1990;9.414431487;19.35145268;9.937021193
221;8;1991;8.406841594;20.68181337;12.27497177
221;8;1992;10.13690962;20.67739576;10.54048614
221;8;1993;8.007959184;18.36762078;10.3596616
221;8;1994;8.659446064;23.90310721;15.24366115
221;8;1995;8.690777454;21.81152548;13.12074803
221;8;1996;7.256297376;19.14068829;11.88439091
221;8;1997;9.172886297;22.53061549;13.35772919
221;8;1998;7.934781341;18.00194904;10.0671677
221;8;1999;7.882060253;22.03325612;14.15119587
221;8;2000;8.083343052;18.68935473;10.60601168
221;8;2001;8.737570457;19.70478491;10.96721445
221;8;2002;9.982866861;19.63874586;9.655879003
221;8;2003;7.579620991;24.90929848;17.32967749
221;8;2004;8.801856171;20.67278954;11.87093337
221;8;2005;7.686831876;18.8362045;11.14937262
221;8;2006;7.99750243;22.10743547;14.10993304
221;8;2007;9.409222546;19.82387492;10.41465237
221;8;2008;9.266715258;19.89805758;10.63134232
221;8;2009;9.253731778;20.93678359;11.68305181
221;8;2010;7.980184645;21.01914626;13.03896162
221;8;2011;7.003819242;18.90380212;11.89998288
221;8;2012;8.939747328;18.95595632;10.01620899
221;8;2013;8.135510204;21.85506618;13.71955598
221;8;2014;9.13303207;22.82517207;13.69214
221;8;2015;7.718697765;19.97340834;12.25471057
221;8;2016;9.447094266;19.81955659;10.37246232
221;8;2017;6.348717201;17.65860026;11.30988306
221;8;2018;8.681827017;24.07385506;15.39202805
222;8;1979;6.383586006;17.39451026;11.01092425
222;8;1980;7.818104956;18.53694242;10.71883747
222;8;1981;7.108901846;19.55858372;12.44968187
222;8;1982;7.286209913;21.97924222;14.69303231
222;8;1983;7.70122449;20.78214758;13.08092309
222;8;1984;7.199640428;19.80660821;12.60696778
222;8;1985;8.39436346;17.5871906;9.192827143
222;8;1986;7.126686103;19.51277631;12.3860902
222;8;1987;7.628279883;15.79866314;8.170383254
222;8;1988;8.350874636;18.99146592;10.64059128
222;8;1989;7.901253644;17.49871608;9.597462438
222;8;1990;9.427259475;19.36272336;9.935463887
222;8;1991;8.481642371;20.37443084;11.89278847
222;8;1992;10.06964043;20.77170086;10.70206043
222;8;1993;8.018241011;18.16158504;10.14334403
222;8;1994;8.643896987;23.97559563;15.33169864
222;8;1995;8.767220603;21.69921906;12.93199846
222;8;1996;7.190680272;19.1334679;11.94278763
222;8;1997;9.236316812;23.07391463;13.83759781
222;8;1998;7.758386783;18.32984447;10.57145769
222;8;1999;7.880029155;22.04526473;14.16523557
222;8;2000;8.218581147;18.44533091;10.22674976
222;8;2001;8.817677357;19.51950695;10.70182959
222;8;2002;9.985685131;19.67882528;9.69314015
222;8;2003;7.528134111;24.67447717;17.14634306
222;8;2004;8.874606414;20.43711449;11.56250808
222;8;2005;7.745422741;18.50681668;10.76139394
222;8;2006;8.045762877;22.17159828;14.1258354
222;8;2007;9.271166181;19.86564527;10.59447909
222;8;2008;9.326929057;19.62773991;10.30081085
222;8;2009;9.260116618;21.20056585;11.94044923
222;8;2010;8.055092323;20.94051291;12.88542058
222;8;2011;7.242827988;18.22884183;10.98601384
222;8;2012;8.988649174;18.77175381;9.783104631
222;8;2013;8.205869776;21.79538716;13.58951738
222;8;2014;9.131000972;22.34022171;13.20922074
222;8;2015;7.656812439;20.12629715;12.46948471
222;8;2016;9.699494655;19.3177366;9.618241943
222;8;2017;6.383586006;17.39451026;11.01092425
222;8;2018;8.690612245;23.43736267;14.74675043
223;8;1979;6.34404276;17.00906353;10.66502077
223;8;1980;7.968367347;18.22880543;10.26043808
223;8;1981;7.11;19.362773;12.252773
223;8;1982;7.595170068;21.51147584;13.91630578
223;8;1983;7.748542274;21.05896426;13.31042199
223;8;1984;7.186890185;19.92997022;12.74308003
223;8;1985;8.426083576;17.29424884;8.868165266
223;8;1986;7.127308066;19.76812045;12.64081238
223;8;1987;7.489873664;15.80082396;8.310950294
223;8;1988;8.272798834;19.46701191;11.19421308
223;8;1989;7.944859086;17.66314361;9.718284527
223;8;1990;9.354130224;19.41533091;10.06120068
223;8;1991;8.697162293;20.30560225;11.60843996
223;8;1992;10.04324587;21.24183322;11.19858735
223;8;1993;8.070738581;17.76085043;9.690111849
223;8;1994;8.604198251;23.41196559;14.80776733
223;8;1995;8.759873664;21.90655195;13.14667829
223;8;1996;7.17058309;18.34892786;11.17834477
223;8;1997;9.284198251;23.28363997;13.99944172
223;8;1998;7.640456754;18.49917604;10.85871929
223;8;1999;7.864101069;21.47285242;13.60875135
223;8;2000;8.200748299;18.43741231;10.23666401
223;8;2001;8.992254616;19.13936135;10.14710673
223;8;2002;10.01400389;19.76975513;9.755751242
223;8;2003;7.535617104;24.63536731;17.0997502
223;8;2004;8.964577259;20.38129715;11.41671989
223;8;2005;7.955247813;17.98802449;10.03277667
223;8;2006;8.072206025;22.14622766;14.07402164
223;8;2007;9.148153547;19.97427531;10.82612177
223;8;2008;9.315510204;19.3587591;10.0432489
223;8;2009;9.323867833;21.22065189;11.89678405
223;8;2010;7.997444121;20.88831238;12.89086826
223;8;2011;7.440515063;17.94202184;10.50150678
223;8;2012;8.961311953;18.72926208;9.767950125
223;8;2013;8.293109815;21.36092654;13.06781672
223;8;2014;9.071642371;21.83537392;12.76373155
223;8;2015;7.661817298;20.08971211;12.42789481
223;8;2016;9.956229349;18.57804434;8.621814993
223;8;2017;6.34404276;17.00906353;10.66502077
223;8;2018;8.860495627;22.69433488;13.83383925
224;8;1979;6.355179786;17.16541032;10.81023054
224;8;1980;8.054936832;18.12930841;10.07437157
224;8;1981;7.144752187;19.57348445;12.42873226
224;8;1982;7.780369291;21.28526142;13.50489213
224;8;1983;8.015510204;20.20067505;12.18516485
224;8;1984;7.183877551;19.95998676;12.77610921
224;8;1985;8.552565598;17.39695235;8.844386752
224;8;1986;7.016783285;19.8098908;12.79310752
224;8;1987;7.367755102;16.01833885;8.650583746
224;8;1988;8.192954325;19.84993051;11.65697619
224;8;1989;7.892740525;17.69429517;9.801554644
224;8;1990;9.332264334;19.59116148;10.25889715
224;8;1991;8.867735666;19.72895433;10.86121867
224;8;1992;10.04413994;21.01707478;10.97293484
224;8;1993;8.078289602;17.52415288;9.445863277
224;8;1994;8.617113703;23.08586698;14.46875327
224;8;1995;8.714353741;22.16757114;13.4532174
224;8;1996;7.241933916;17.53257776;10.29064385
224;8;1997;9.284713314;23.21656519;13.93185187
224;8;1998;7.634528669;18.53143614;10.89690747
224;8;1999;7.834101069;20.61410324;12.78000217
224;8;2000;8.218639456;18.42769689;10.20905743
224;8;2001;9.040165209;18.74877895;9.708613745
224;8;2002;10.05570457;19.90433819;9.848633619
224;8;2003;7.654344023;24.65400066;16.99965664
224;8;2004;9.072419825;20.13032098;11.05790115
224;8;2005;8.07728863;17.59789874;9.520610113
224;8;2006;8.057959184;22.09108206;14.03312288
224;8;2007;9.087434402;20.06587028;10.97843588
224;8;2008;9.325976676;19.29309398;9.967117301
224;8;2009;9.477356657;20.87092323;11.39356657
224;8;2010;7.979115646;20.85341165;12.874296
224;8;2011;7.312283771;17.99035738;10.67807361
224;8;2012;8.936132167;18.96037062;10.02423845
224;8;2013;8.422876579;20.67242555;12.24954897
224;8;2014;9.110806608;21.32637657;12.21556996
224;8;2015;7.780544218;20.13695897;12.35641475
224;8;2016;10.10043732;18.07081072;7.970373404
224;8;2017;6.355179786;17.16541032;10.81023054
224;8;2018;9.010495627;21.80098941;12.79049378
225;8;1979;6.484936832;17.45104236;10.96610552
225;8;1980;7.94563654;18.12082727;10.17519073
225;8;1981;7.197016521;19.90033091;12.70331439
225;8;1982;7.787308066;21.13431833;13.34701027
225;8;1983;8.117968902;19.45071807;11.33274917
225;8;1984;7.195413022;20.04102581;12.84561279
225;8;1985;8.547220603;17.70195566;9.154735056
225;8;1986;6.988027211;20.00784911;13.0198219
225;8;1987;7.3095724;16.25131039;8.94173799
225;8;1988;8.113206997;19.51249835;11.39929135
225;8;1989;7.80718173;17.89421906;10.08703733
225;8;1990;9.325879495;19.89061218;10.56473268
225;8;1991;8.998736638;19.30377234;10.3050357
225;8;1992;10.13159378;20.60616148;10.4745677
225;8;1993;8.195704568;17.35993382;9.164229251
225;8;1994;8.647434402;22.51182991;13.86439551
225;8;1995;8.697065112;22.29086036;13.59379525
225;8;1996;7.320077745;17.19327598;9.873198231
225;8;1997;9.344771623;23.56072799;14.21595637
225;8;1998;7.556598639;18.56398743;11.00738879
225;8;1999;7.790602527;20.41840503;12.6278025
225;8;2000;8.306637512;18.4433951;10.13675759
225;8;2001;9.128250729;18.5782131;9.449962375
225;8;2002;10.21606414;19.54483124;9.328767098
225;8;2003;7.806044704;24.77370615;16.96766145
225;8;2004;9.176287658;20.27972535;11.10343769
225;8;2005;8.192089407;17.34644606;9.154356655
225;8;2006;8.022274052;21.90264725;13.8803732
225;8;2007;9.079446064;20.30564858;11.22620251
225;8;2008;9.349504373;19.40415288;10.05464851
225;8;2009;9.617881438;20.50147253;10.8835911
225;8;2010;7.94537415;20.89800794;12.95263379
225;8;2011;7.179854227;18.19453342;11.01467919
225;8;2012;8.92552964;19.33870285;10.41317321
225;8;2013;8.580233236;20.10007942;11.51984618
225;8;2014;9.186190476;21.02095963;11.83476915
225;8;2015;7.82931001;20.07028458;12.24097457
225;8;2016;10.112138;18.02534414;7.913206145
225;8;2017;6.484936832;17.45104236;10.96610552
225;8;2018;8.975286686;21.58028127;12.60499458
226;8;1979;6.406355685;17.30061549;10.8942598
226;8;1980;7.765908649;18.37806089;10.61215224
226;8;1981;7.257823129;20.25637657;12.99855344
226;8;1982;7.851379981;20.55280278;12.7014228
226;8;1983;7.985869776;19.2912409;11.30537112
226;8;1984;7.197269193;20.3888683;13.19159911
226;8;1985;8.509076774;18.0645632;9.55548643
226;8;1986;7.006462585;20.27940106;13.27293847
226;8;1987;7.269105928;16.19661813;8.927512206
226;8;1988;8.087191448;18.88014891;10.79295746
226;8;1989;7.712264334;18.26449702;10.55223269
226;8;1990;9.303547133;20.28562541;10.98207828
226;8;1991;8.999883382;19.199818;10.19993462
226;8;1992;10.10334305;20.06128723;9.957944175
226;8;1993;8.224538387;17.37015884;9.145620448
226;8;1994;8.762069971;20.95439444;12.19232447
226;8;1995;8.756151603;22.182409;13.4262574
226;8;1996;7.464897959;16.71792522;9.253027256
226;8;1997;9.421263362;24.14316016;14.7218968
226;8;1998;7.453838678;18.47417273;11.02033405
226;8;1999;7.759484937;20.14874586;12.38926093
226;8;2000;8.347793975;18.77353739;10.42574342
226;8;2001;9.114489796;18.77285242;9.65836262
226;8;2002;10.37659864;19.76368961;9.38709097
226;8;2003;7.980874636;23.63885837;15.65798374
226;8;2004;9.23068999;20.38619457;11.15550458
226;8;2005;8.107920311;17.30203508;9.194114765
226;8;2006;7.981467444;21.25249504;13.27102759
226;8;2007;9.098824101;20.41847452;11.31965042
226;8;2008;9.29787172;19.28399404;9.986122324
226;8;2009;9.760242954;19.88962277;10.12937981
226;8;2010;7.961088435;20.84658835;12.88549992
226;8;2011;7.175694849;18.26836201;11.09266716
226;8;2012;8.920058309;19.33992058;10.41986227
226;8;2013;8.741137026;19.39573792;10.6546009
226;8;2014;9.128066084;20.97292191;11.84485582
226;8;2015;7.797249757;19.19817009;11.40092033
226;8;2016;10.20204082;18.08629054;7.88424972
226;8;2017;6.406355685;17.30061549;10.8942598
226;8;2018;8.91313897;21.70046327;12.7873243
227;8;1979;6.444791059;17.37252482;10.92773376
227;8;1980;7.656462585;18.81065189;11.1541893
227;8;1981;7.381554908;20.50235606;13.12080115
227;8;1982;8.090631681;20.15761085;12.06697917
227;8;1983;8.044382896;19.18016545;11.13578256
227;8;1984;7.206336249;20.48991066;13.28357441
227;8;1985;8.455587949;18.58202846;10.12644051
227;8;1986;7.009339164;19.94597617;12.93663701
227;8;1987;7.286034985;16.05725678;8.771221798
227;8;1988;8.209747328;18.65128723;10.4415399
227;8;1989;7.728046647;18.43515222;10.70710557
227;8;1990;9.271992225;20.56900066;11.29700844
227;8;1991;9.081768707;19.38525811;10.3034894
227;8;1992;10.17783285;19.59153541;9.41370256
227;8;1993;8.053158406;17.73406684;9.680908437
227;8;1994;8.909105928;20.11625414;11.20714821
227;8;1995;8.790145773;21.67692919;12.88678341
227;8;1996;7.542050534;16.73944408;9.197393542
227;8;1997;9.431341108;24.21126075;14.77991965
227;8;1998;7.377998056;18.71477829;11.33678024
227;8;1999;7.726073858;19.64425546;11.9181816
227;8;2000;8.270670554;19.1498544;10.87918385
227;8;2001;9.080291545;19.28908008;10.20878853
227;8;2002;10.50230321;20.22142952;9.71912631
227;8;2003;8.483498542;21.88446393;13.40096539
227;8;2004;9.196025267;20.34515553;11.14913026
227;8;2005;8.01537415;17.65485109;9.639476942
227;8;2006;7.954052478;20.39568167;12.44162919
227;8;2007;9.047094266;19.90128392;10.85418965
227;8;2008;9.372293489;18.87893779;9.506644301
227;8;2009;9.720971817;19.70534745;9.984375635
227;8;2010;7.968746356;20.8024818;12.83373544
227;8;2011;7.103420797;18.17963269;11.0762119
227;8;2012;8.940758017;19.22335539;10.28259738
227;8;2013;8.790835763;19.11834547;10.3275097
227;8;2014;9.137337221;20.88933819;11.75200097
227;8;2015;8.048114674;18.59542687;10.5473122
227;8;2016;10.3580758;18.05962277;7.701546965
227;8;2017;6.444791059;17.37252482;10.92773376
227;8;2018;8.953479106;21.74543349;12.79195438
228;8;1979;6.566482021;17.67227333;11.10579131
228;8;1980;7.528474247;18.96778954;11.4393153
228;8;1981;7.430855199;20.26980477;12.83894957
228;8;1982;8.120787172;20.19939113;12.07860396
228;8;1983;8.278435374;19.24950033;10.97106496
228;8;1984;7.208007775;20.21167439;13.00366661
228;8;1985;8.516054422;19.0302548;10.51420038
228;8;1986;7.085004859;19.79282263;12.70781777
228;8;1987;7.195724004;16.08803772;8.892313719
228;8;1988;8.135724004;18.77075778;10.63503377
228;8;1989;7.744139942;18.83055923;11.08641929
228;8;1990;9.234693878;20.33556585;11.10087197
228;8;1991;9.123236152;19.54441099;10.42117483
228;8;1992;10.2438484;19.3448908;9.101042404
228;8;1993;8.051895044;18.0463501;9.994455056
228;8;1994;8.814412051;19.83811714;11.02370509
228;8;1995;8.730330418;21.55725017;12.82691975
228;8;1996;7.619271137;16.99549967;9.376228532
228;8;1997;9.411341108;24.33150232;14.92016121
228;8;1998;7.48335277;18.66410655;11.18075378
228;8;1999;7.692157434;19.14697551;11.45481808
228;8;2000;8.160544218;19.50522502;11.3446808
228;8;2001;8.943449951;19.93100265;10.9875527
228;8;2002;10.55671526;20.67286234;10.11614709
228;8;2003;8.687356657;20.96305427;12.27569761
228;8;2004;9.357687075;20.29446062;10.93677355
228;8;2005;8.071710398;17.73231966;9.660609257
228;8;2006;7.918688047;20.10713435;12.1884463
228;8;2007;9.13638484;19.73221377;10.59582893
228;8;2008;9.485986395;18.90812707;9.422140674
228;8;2009;9.725966958;19.81183984;10.08587288
228;8;2010;7.896511176;20.99960953;13.10309835
228;8;2011;7.077201166;18.21093977;11.13373861
228;8;2012;8.959912536;19.33642621;10.37651367
228;8;2013;8.769164237;19.20248511;10.43332087
228;8;2014;9.25260447;20.56894772;11.31634325
228;8;2015;8.241311953;18.64450364;10.40319169
228;8;2016;10.29214772;18.11665453;7.824506817
228;8;2017;6.566482021;17.67227333;11.10579131
228;8;2018;8.94516035;21.87834878;12.93318843
229;8;1979;6.422458698;17.84747518;11.42501648
229;8;1980;7.41617104;18.94006618;11.52389514
229;8;1981;7.499368319;19.34702846;11.84766014
229;8;1982;8.003984451;20.12221377;12.11822931
229;8;1983;8.507269193;19.37654864;10.86927945
229;8;1984;7.245344995;19.86190933;12.61656434
229;8;1985;8.498347911;19.43438782;10.93603991
229;8;1986;7.178445092;19.24999669;12.0715516
229;8;1987;7.142565598;16.26209464;9.119529042
229;8;1988;8.275782313;18.54787227;10.27208996
229;8;1989;7.652759961;19.14032429;11.48756433
229;8;1990;9.233566569;19.91617803;10.68261146
229;8;1991;9.190417881;19.33564858;10.1452307
229;8;1992;10.25251701;19.12636003;8.87384302
229;8;1993;8.234159378;17.640546;9.406386618
229;8;1994;8.728172983;19.76743216;11.03925918
229;8;1995;8.689698737;21.83098279;13.14128406
229;8;1996;7.644421769;17.41630377;9.771882004
229;8;1997;9.464742468;24.64907677;15.1843343
229;8;1998;7.549766764;18.62739907;11.07763231
229;8;1999;7.664003887;19.31108868;11.6470848
229;8;2000;8.168347911;19.55613501;11.3877871
229;8;2001;8.908318756;20.24435142;11.33603267
229;8;2002;10.54477162;21.11494375;10.57017212
229;8;2003;8.65068999;21.02566181;12.37497182
229;8;2004;9.580631681;20.32346128;10.7428296
229;8;2005;8.150971817;17.89661152;9.745639698
229;8;2006;7.933109815;20.37731304;12.44420322
229;8;2007;9.217055394;19.14591992;9.928864527
229;8;2008;9.362915452;19.05721377;9.694298314
229;8;2009;9.925568513;19.69095632;9.765387807
229;8;2010;7.89404276;21.0343051;13.14026234
229;8;2011;7.085947522;18.32995036;11.24400284
229;8;2012;8.9502138;19.36533752;10.41512373
229;8;2013;8.798445092;19.47823296;10.67978787
229;8;2014;9.353741497;19.9621542;10.60841271
229;8;2015;8.500310982;17.81357048;9.313259502
229;8;2016;10.24355685;18.29462938;8.051072533
229;8;2017;6.422458698;17.84747518;11.42501648
229;8;2018;8.996511176;22.07967571;13.08316454
230;8;1979;6.37447036;18.03534414;11.66087378
230;8;1980;7.336559767;18.99185639;11.65529662
230;8;1981;7.552157434;18.77214758;11.21999015
230;8;1982;7.914703596;19.67939775;11.76469415
230;8;1983;8.509951409;19.46006949;10.95011808
230;8;1984;7.338367347;19.28757445;11.94920711
230;8;1985;8.478435374;19.45640966;10.97797429
230;8;1986;7.384616132;18.91480807;11.53019194
230;8;1987;7.123595724;16.55033091;9.426735183
230;8;1988;8.642293489;18.13104567;9.488752176
230;8;1989;7.616783285;18.98762409;11.37084081
230;8;1990;9.215179786;19.3638683;10.14868851
230;8;1991;9.205869776;18.81986764;9.613997861
230;8;1992;10.21590865;19.07224024;8.856331589
230;8;1993;8.40133139;17.36419921;8.962867816
230;8;1994;8.645131195;19.75855394;11.11342274
230;8;1995;8.67414966;22.29034745;13.61619779
230;8;1996;7.741020408;18.00828259;10.26726219
230;8;1997;9.515344995;24.77809729;15.26275229
230;8;1998;7.639436346;18.81705162;11.17761528
230;8;1999;7.625811467;19.28345467;11.6576432
230;8;2000;8.138940719;19.66035407;11.52141335
230;8;2001;8.921166181;20.50099272;11.57982654
230;8;2002;10.51781341;21.08805758;10.57024417
230;8;2003;8.591350826;21.06736929;12.47601847
230;8;2004;9.537920311;20.51363336;10.97571304
230;8;2005;8.017172012;18.28182991;10.2646579
230;8;2006;7.905918367;20.34540702;12.43948865
230;8;2007;9.338134111;18.98771674;9.649582633
230;8;2008;9.269504373;19.28378226;10.01427789
230;8;2009;10.08433431;19.35646923;9.272134921
